,photo_id,density_10m,density_100m,density_500m
653,15666099822,130,9187,30390
654,15479157398,5,136,9411
655,15479554887,13,14,1211
656,15662831111,13,14,1211
657,15479945930,13,14,1211
658,15666341342,13,14,1211
659,15478868909,13,14,1211
660,15662828141,13,14,1211
661,15662827591,13,14,1211
662,15479358628,13,14,1211
663,15662826181,13,14,1211
664,15479357328,13,14,1211
665,15045379473,13,14,1211
666,15662824551,13,14,1211
667,15479644088,3,3,3
668,15480768848,5,5,5
669,15668672662,20,69,71
670,15481909957,5,136,9411
671,15669739431,5,5,17
672,15672429145,2,79,1177
673,15674153612,326,5340,25603
674,15487553278,7,391,1007
675,15053849243,1,4,5
676,15673227975,1,1,1
677,15674099465,45,85,1216
678,15489785517,14,14,19
679,15674992305,14,14,19
680,15489785217,14,14,19
681,15674991525,14,14,19
682,15055025924,14,14,19
683,15673061631,14,14,19
684,15676571012,14,14,19
685,15055024524,14,14,19
686,15651250236,14,14,19
687,15676569532,14,14,19
688,15055023214,14,14,19
689,15055618283,14,14,19
690,15055617983,14,14,19
691,15651248226,14,14,19
692,15489907719,1,9,651
693,15676005605,5,5,17
694,15491301350,1,1,1
695,15059820063,1,1,16
696,15072434324,5,36,202
697,15073026443,5,36,202
698,15507194837,5,36,202
699,15690469741,5,36,202
700,15506526569,5,36,202
701,15507001488,2,21,348
702,15507592740,3,6,624
703,15692410395,3,6,624
704,15506541879,3,6,624
705,15507606990,4,58,791
706,15506550619,17,246,780
707,15695000572,1,2,296
708,15508197537,1,32,278
709,15508635748,1,9,18
710,15513147967,1,3,4
711,15078475174,5,5,17
712,15703087125,1,1,7
713,15517348399,1,2,66
714,15701318101,1,2,70
715,15518408460,1,1,123
716,15703227775,3,9,209
717,15701327121,3,9,209
718,15703233345,3,9,209
719,15518043547,3,35,210
720,15083889773,3,35,210
721,15703242495,3,35,210
722,15517374479,1,11,210
723,15517377509,1,11,210
724,15704836412,3,43,208
725,15518436100,3,43,208
726,15518060947,3,43,208
727,15703258195,1,39,208
728,15518444000,2,40,209
729,15083912033,2,40,209
730,15701363861,1,40,209
731,15518453340,1,49,206
732,15083318234,1,60,204
733,15517883428,1,89,194
734,15517885898,4,66,193
735,15517410989,2,67,203
736,15518089877,7,63,203
737,15517893618,7,63,203
738,15701386281,1,63,205
739,15518096407,20,66,204
740,15083943543,2,63,192
741,15518106477,1,46,194
742,15083349574,1,4,208
743,15703318725,5,23,69
744,15679593636,5,23,69
745,15703324445,5,23,69
746,15704911282,4,21,69
747,15083977653,4,21,69
748,15704725641,3,1395,39057
749,15704729201,268,12228,30772
750,15520766169,179,12118,30784
751,15521449177,2,819,24989
752,15521241448,119,988,10371
753,15706648415,7,760,13324
754,15682929786,116,1340,19633
755,15682958416,86,2255,23552
756,15682960886,140,5587,27555
757,15086735354,42,915,36584
758,15682965816,690,10306,31014
759,15520815719,326,12173,30788
760,15521855560,89,10376,30511
761,15682971956,173,10878,30801
762,15682973706,11,1112,21202
763,15707243735,22,2032,11900
764,15522053707,127,7614,21129
765,15705341481,45,7899,21809
766,15522059037,83,3051,21842
767,15705349531,1183,11358,31233
768,15683541826,942,11259,31041
769,15087314754,883,12014,31245
770,15705360831,181,11136,32407
771,15527698790,3,58,3060
772,15527351727,3,58,3060
773,15688818856,3,58,3060
774,15716400192,1,1,81
775,15530685790,248,11707,30791
776,15716245085,4,1381,8639
777,15718292762,45,85,1216
778,15532924510,5,5,5
779,15100446643,28,35,114
780,15533951459,28,35,114
781,15696101896,28,35,114
782,15721369212,28,35,114
783,15534639297,1,34,117
784,15099874224,28,35,114
785,15534638467,9,24,117
786,15534638107,4,21,136
787,15534399878,9,24,117
788,15719826125,9,24,117
789,15534394748,2,14,116
790,15717912541,2,14,116
791,15717912241,28,35,114
792,15696096506,28,35,114
793,15534397938,28,35,114
794,15533945109,28,35,114
795,15717910311,6,7,106
796,15534986800,28,35,114
797,15533944389,28,35,114
798,15534396528,2,32,103
799,15721362752,2,32,103
800,15719822445,28,35,114
801,15717908431,28,35,114
802,15719821555,28,35,114
803,15100436993,28,35,114
804,15722406805,5,5,63
805,15698679306,5,5,63
806,15103022153,2,2,56
807,15107450013,1,188,7105
808,15541732628,15,231,12551
809,15107216924,33,166,9530
810,15541989077,1,542,12570
811,15541740098,2,332,20878
812,15727182015,2,332,20878
813,15107225584,37,631,25138
814,15541290259,3,255,12840
815,15541998937,918,11165,31041
816,15542330860,180,11861,30724
817,15727192135,115,5685,31977
818,15727194195,23,7743,32528
819,15727196345,11,4707,33186
820,15107240374,75,1651,31330
821,15703481026,57,1937,30325
822,15541762778,54,1911,29622
823,15542346670,6,1992,29398
824,15703487986,25,1579,31052
825,15727209985,30,1583,31500
826,15107823303,28,1656,30431
827,15107255994,1,388,23094
828,15727216115,7,297,13816
829,15728872582,39,1832,19497
830,15541881938,1,432,18747
831,15725394921,14,2052,20008
832,15727327075,20,724,21761
833,15727329295,107,4730,24719
834,15728882762,2,74,803
835,15107373254,2,13,646
836,15542476660,1,109,851
837,15727337945,1,108,858
838,15107951093,1,110,874
839,15703622386,3,112,871
840,15541901728,3,111,871
841,15542487300,3,113,861
842,15725421111,1,1,5
843,15542492610,1,1,5
844,15541458249,1,1,5
845,15541460339,1,2,5
846,15542168527,1,2,5
847,15541463589,1,174,12596
848,15541919108,3,264,12797
849,15727628985,78,283,302
850,15727628725,78,283,302
851,15542767710,78,283,302
852,15542437007,78,283,302
853,15725697391,78,283,302
854,15542160708,78,283,302
855,15541727769,78,283,302
856,15542436507,78,283,302
857,15542182548,78,283,302
858,15541727229,78,283,302
859,15725696471,78,283,302
860,15542766270,78,283,302
861,15541726819,78,283,302
862,15108233043,78,283,302
863,15541726499,78,283,302
864,15725675001,78,283,302
865,15108232833,78,283,302
866,15542765450,78,283,302
867,15541726139,78,283,302
868,15727626685,78,283,302
869,15542434667,78,283,302
870,15729174072,78,283,302
871,15108231843,78,283,302
872,15108231593,78,283,302
873,15541725089,78,283,302
874,15542764190,78,283,302
875,15727625405,78,283,302
876,15107643444,78,283,302
877,15542179728,78,283,302
878,15729172862,78,283,302
879,15542763820,78,283,302
880,15542179418,78,283,302
881,15703901786,78,283,302
882,15542763140,78,283,302
883,15727624405,78,283,302
884,15727624325,78,283,302
885,15727624205,78,283,302
886,15107661744,78,283,302
887,15727623995,78,283,302
888,15729171812,78,283,302
889,15108211453,78,283,302
890,15541723219,78,283,302
891,15542432047,78,283,302
892,15107661104,78,283,302
893,15725692411,78,283,302
894,15542431497,78,283,302
895,15542761470,78,283,302
896,15542177848,78,283,302
897,15107660254,78,283,302
898,15725691621,78,283,302
899,15727622305,78,283,302
900,15725691361,78,283,302
901,15542176868,9,281,303
902,15703899246,9,281,303
903,15542176558,8,280,303
904,15703898586,9,280,302
905,15541720879,9,280,302
906,15542744030,9,280,302
907,15542429337,9,280,302
908,15542176058,7,282,302
909,15727620965,20,283,302
910,15729168962,85,283,302
911,15542759460,88,282,302
912,15541720049,88,282,302
913,15725689521,88,282,302
914,15725689391,87,282,302
915,15542758800,86,282,302
916,15542174928,86,282,302
917,15727619625,86,282,302
918,15108225103,86,282,302
919,15727619225,86,282,302
920,15703896526,86,282,302
921,15725688471,85,282,302
922,15729166922,23,282,302
923,15703882766,85,282,302
