,photo_id,density_10m,density_100m,density_500m
487,3256983819,20,674,2879
488,3256984603,20,674,2879
489,3256985403,2,673,2937
490,3256985847,48,411,5348
491,3257819392,6,871,3025
492,3256990967,6,871,3025
493,3257820432,6,871,3025
494,3257821836,99,902,2979
495,3257822928,3,235,2301
496,3257823322,49,240,2856
497,3272388279,3,250,1335
498,3273207338,3,250,1335
499,3272388567,3,250,1335
500,3273618266,37,37,37
501,3273619074,37,37,37
502,3273876890,1,1,3
503,3273867109,3,1692,22337
504,3274874748,1,1,43
505,3274302679,1,2,11
506,3275241962,1,1,1
507,3274696953,2,2,2
508,3276571796,1,1,3
509,3276830008,224,427,7823
510,3276830002,224,427,7823
511,3276036651,1,1,7
512,3276981536,1,1,2
513,3276185937,37,2160,8729
514,3277410732,1,5,67
515,3277523654,37,37,37
516,3276703671,37,37,37
517,3277524674,37,37,37
518,3276704705,37,37,37
519,3277525552,37,37,37
520,3277525902,37,37,37
521,3277526318,37,37,37
522,3276706431,37,37,37
523,3276707119,37,37,37
524,3277528106,37,37,37
525,3276708239,37,37,37
526,3277529212,37,37,37
527,3276709261,37,37,37
528,3276710059,37,37,37
529,3276710581,37,37,37
530,3277532934,37,37,37
531,3276731873,37,37,37
532,3276733021,37,37,37
533,3276733655,37,37,37
534,3276734237,37,37,37
535,3277555662,37,37,37
536,3276735347,37,37,37
537,3276735823,37,37,37
538,3277557298,37,37,37
539,3276736777,37,37,37
540,3277558300,37,37,37
541,3276737889,37,37,37
542,3276738689,37,37,37
543,3277560312,37,37,37
544,3277560770,37,37,37
545,3277561142,37,37,37
546,3277561532,37,37,37
547,3276741495,37,37,37
548,3276741913,37,37,37
549,3276742917,37,37,37
550,3279203998,1,8,132
551,3279055405,3,381,754
552,3280330939,1,1,1
553,3280852347,65,1367,26292
554,3280906973,1,14,68
555,3281886672,6,668,25440
556,3281087551,1,15,523
557,3281117485,250,7827,21381
558,3281118561,691,11820,30284
559,3281941166,50,723,11855
560,3281942018,1,80,9557
561,3281121729,1,285,6542
562,3281122837,1,429,25293
563,3281123595,691,11820,30284
564,3281124549,2,168,2014
565,3281125431,250,7827,21381
566,3281126323,250,7827,21381
567,3281127325,250,7827,21381
568,3281949906,21,784,28504
569,3281131671,94,1637,31542
570,3285237294,8,2080,8800
571,3281279631,6,405,23736
572,3281279789,4,4,4
573,3282243284,4,5,5
574,3281441191,4,5,5
575,3281451121,4,5,5
576,3281465959,4,5,5
577,3282427494,1,5,5
578,3282521980,1,48,341
579,3282605010,22,12160,32282
580,3281784015,22,12160,32282
581,3282605752,22,12160,32282
582,3282606042,22,12160,32282
583,3281785029,22,2870,33149
584,3282607056,22,2870,33149
585,3282608150,184,5859,26582
586,3281787369,184,5859,26582
587,3282609166,184,5859,26582
588,3282609562,184,5859,26582
589,3281788257,184,5859,26582
590,3282708798,1,1,1
591,3283351678,59,406,2743
592,3283352408,59,406,2743
593,3282531959,59,406,2743
594,3283353756,59,406,2743
595,3280405535,37,2160,8729
596,3284959100,1,1,83
597,3284858731,1,6,14
598,3286091824,4,4,4
599,3286119908,4,4,4
600,3285384197,2,54,1582
601,3286998814,98,4666,24684
602,3286181905,19,1873,25131
603,3287729754,1,2,137
604,3287142593,1,1,22
605,3287258895,24,898,21629
606,3287365981,17,2093,8719
607,3287694121,1,292,12177
608,3287849585,1,46,264
609,3288771194,259,7838,21350
610,3289936888,9,4202,28286
611,3289574161,1802,2430,10014
612,3290608918,1,1,2
613,3290060189,1,1,2
614,3291524738,1,110,1524
615,3291698410,6,1354,34206
616,3290883315,6,1400,34135
617,3291701938,6,1407,34117
618,3291389163,1,691,12061
619,3291813265,402,402,613
620,3292416953,1,1,1
621,3292737873,75,1893,8818
622,3293376271,98,7475,20954
623,3294201296,50,7437,21373
624,3294201948,36,7905,21801
625,3293377805,60,7764,21743
626,3294202744,811,7792,21388
627,3293378643,811,7792,21388
628,3293379267,878,7989,21506
629,3294204386,286,7741,21151
630,3294205318,23,2297,20625
631,3293381339,24,1438,20951
632,3294206618,24,1438,20951
633,3294207616,37,1271,23481
634,3293383409,37,1271,23481
635,3294208560,37,1271,23481
636,3293384543,179,4465,33476
637,3294209724,232,12116,30669
638,3294210192,1276,11752,31239
639,3294210768,1276,11752,31239
640,3293386691,66,2241,18470
641,3294211696,107,2770,19820
642,3293388151,180,4382,33608
643,3293388543,99,5703,34481
644,3293388897,228,9093,31961
645,3294213870,314,12039,30244
646,3294214126,302,10968,31154
647,3294214376,75,11634,30296
648,3294214868,36,7753,31244
649,3293397465,7,514,36786
650,3294225360,27,6896,30325
651,3294227028,7,514,36786
652,3293402993,25,6464,21371
653,3312442556,44,1159,4310
654,3295040765,1,1,18
655,3295912842,2,3,31
656,3296110996,1,17,75
657,3295306475,69,5532,26649
658,3295309113,6,1017,17378
659,3296575261,4,1184,8500
660,3296646437,88,7223,33345
661,3296659265,875,12020,31221
662,3297570236,37,1271,23481
663,3296746167,27,958,18027
664,3297571366,46,2325,19298
665,3296747015,46,2325,19298
666,3297572280,17,3270,20105
667,3297572670,75,11634,30296
668,3296748455,75,11634,30296
669,3296748965,314,12039,30244
670,3296749543,314,12039,30244
671,3297574778,314,12039,30244
672,3296750547,314,12039,30244
673,3296750991,314,12039,30244
674,3297576184,538,11720,30229
675,3297576618,223,5474,30219
676,3296752137,21,5738,30246
677,3297577340,302,10968,31154
678,3296753127,302,10968,31154
679,3296753687,302,10968,31154
680,3297579004,8,1853,28556
681,3296755479,54,1467,27646
682,3296755945,54,1467,27646
683,3297581284,8,889,35084
684,3297582334,94,1777,25605
685,3296757975,19,667,21193
686,3297583084,38,909,7815
687,3297584086,1,325,16514
688,3297584488,26,819,28571
689,3296760093,1276,11752,31239
690,3296760735,1276,11752,31239
691,3297586166,1276,11752,31239
692,3296761587,1276,11752,31239
693,3297586670,1276,11752,31239
694,3296762177,22,766,34110
695,3297587500,4,632,21330
696,3297587912,14,2185,21881
697,3297588122,14,2185,21881
698,3296763935,109,4940,21744
699,3296764285,109,4940,21744
700,3296764741,109,4940,21744
701,3297590058,109,4940,21744
702,3297590530,15,7139,20866
703,3296766139,88,7515,21044
704,3297591580,95,7851,21564
705,3296767609,95,7851,21564
706,3297593060,95,7851,21564
707,3296768983,135,8010,21673
708,3297594220,38,7619,21875
709,3297594660,38,7619,21875
710,3296770421,109,4940,21744
711,3297595648,95,7851,21564
712,3297596326,225,2485,19669
713,3297597128,37,2344,20282
714,3296773189,24,1438,20951
715,3297598230,24,2355,20443
716,3296774147,24,1438,20951
717,3296775353,15,836,24054
718,3297600174,100,2207,23694
719,3297600544,484,4979,24637
720,3297600948,141,5137,28237
721,3296777029,163,4651,30438
722,3297601562,163,4651,30438
723,3297621688,7,2018,27501
724,3297622302,51,2102,21791
725,3296799261,42,2700,21999
726,3297624158,108,7592,21084
727,3296801031,37,2344,20282
728,3297626094,163,4651,30438
729,3297626678,98,7475,20954
730,3297411647,204,5079,25051
731,3298257472,179,11815,30328
732,3298002141,3,64,10317
733,3298837942,3,64,10317
734,3298876890,3,64,10317
735,3298880204,37,800,17465
736,3298054399,37,800,17465
737,3298882784,23,1777,19941
738,3298892040,1,50,656
739,3298892838,2,207,660
740,3298894302,1,31,642
741,3298896364,2,207,660
742,3298070125,1,27,301
743,3298899304,3,4,105
744,3298900578,3,4,105
745,3298901856,8,42,1815
746,3298075591,77,452,4800
747,3325966214,66,2352,21762
748,3325966736,66,2352,21762
749,3325130015,66,2352,21762
750,3325967808,9,2082,22719
751,3325130909,9,2082,22719
752,3325131477,9,2082,22719
753,3325131951,975,7940,21493
754,3325132475,975,7940,21493
755,3325133041,975,7940,21493
756,3325134365,975,7940,21493
757,3325971962,975,7940,21493
758,3325972448,975,7940,21493
759,3325972950,101,7595,21493
760,3325136273,975,7940,21493
761,3325973954,975,7940,21493
762,3325974432,975,7940,21493
763,3325137783,975,7940,21493
764,3325975414,975,7940,21493
765,3325976258,975,7940,21493
766,3325976704,975,7940,21493
767,3325977014,975,7940,21493
768,3325977412,35,5044,22131
769,3325140553,35,5044,22131
770,3325978108,9,178,3687
771,3325141269,287,1092,4349
772,3325141553,287,1092,4349
773,3325979108,287,1092,4349
774,3325979874,2,33,1741
775,3325980626,2,33,1741
776,3325143889,26,597,26305
777,3325981646,26,597,26305
778,3325144979,26,597,26305
779,3325145307,26,597,26305
780,3325983082,26,597,26305
781,3325983470,26,597,26305
782,3325983866,26,597,26305
783,3325147065,26,597,26305
784,3325984786,26,597,26305
785,3325985364,26,597,26305
786,3325148321,26,597,26305
787,3326270512,11,387,7558
788,3327494972,5,671,32521
789,3326658689,5,671,32521
790,3326659209,5,671,32521
791,3326659679,5,671,32521
792,3327497828,105,1359,22058
793,3326661429,105,1359,22058
794,3326662439,12,923,16942
795,3326662797,12,923,16942
796,3327500222,12,923,16942
797,3327501400,4,533,17726
798,3327502092,1,892,2140
799,3327502590,418,877,2414
800,3327503210,418,877,2414
801,3326666763,418,877,2414
802,3327504616,418,877,2414
803,3327505242,418,877,2414
804,3327506074,418,877,2414
805,3327506460,418,877,2414
806,3326669977,418,877,2414
807,3326670357,737,5013,24743
808,3327893774,1,1,1
809,3328120002,1,1,72
810,3327432895,1,1,1
811,3328321494,242,4336,32282
812,3328321714,242,4336,32282
813,3327487291,242,4336,32282
814,3328322452,9,1306,39256
815,3328322604,5,1319,39014
816,3327488281,5,1319,39014
817,3327488467,2,1029,38740
818,3328323536,35,1008,38708
819,3328323716,3,967,38249
820,3328323858,3,967,38249
821,3327489661,26,1221,38036
822,3328324276,26,1221,38036
823,3328324442,11,852,38670
824,3327490247,11,852,38670
825,3327490419,11,852,38670
826,3328324962,4,776,34886
827,3328325196,4,776,34886
828,3327491029,4,776,34886
829,3328325860,4,776,34886
830,3327491575,34,775,33915
831,3327491815,3,873,24429
832,3327492341,3,873,24429
833,3328327260,82,1321,27054
834,3327492961,82,1321,27054
835,3327493101,82,1321,27054
836,3328327762,34,1924,27569
837,3328328020,10,1097,26139
838,3328328232,33,1258,27817
839,3327493949,33,1258,27817
840,3327494087,24,357,8503
841,3327494349,24,357,8503
842,3328329048,24,357,8503
843,3327494735,25,1090,30088
844,3327494895,25,1090,30088
845,3327495367,25,1090,30088
846,3328330146,25,1090,30088
847,3328330318,25,1090,30088
848,3328330542,6,1219,28062
849,3328624450,5,594,1051
850,3328635598,1,2,11
851,3328655064,2,6,45
852,3328657088,2,6,45
853,3327827205,4,11,44
854,3328665216,4,11,44
855,3327833619,4,11,44
856,3328673548,4,11,44
857,3327840929,1,2,27
858,3327846325,3,3,26
859,3328683652,3,3,26
860,3328690564,3,3,26
861,3327857675,1,1,22
862,3328768960,26,937,1526
863,3328769492,26,937,1526
864,3327934215,26,937,1526
865,3327934871,26,937,1526
866,3328771300,26,937,1526
867,3327936043,26,937,1526
868,3328772648,26,937,1526
869,3327937383,26,937,1526
870,3328172895,16,789,12678
871,3328179709,1,5,69
872,3328273857,32,500,7921
873,3328519435,48,2026,21331
874,3329361093,4,160,3016
875,3329362277,4,160,3016
876,3329649507,1,1,1
877,3329683635,1,1,3
878,3330556732,1,7,91
879,3330821724,1,87,156
880,3330002407,1,1,4
881,3330198597,3,3,7
882,3330238703,5,537,23715
883,3331075878,11,1677,29201
884,3330275963,1,159,538
885,3330489307,6,190,7233
886,3331374878,6,668,25440
887,3330971957,37,1758,25308
888,3333047724,679,5013,24724
889,3332770577,4,88,5540
890,3333875538,5,630,20983
891,3334718054,3,295,7204
892,3333885089,1,232,2513
893,3335164218,79,1080,38060
894,3334478723,5,90,5863
895,3335359576,2,142,2549
896,3335359894,2,142,2549
897,3334524851,243,1094,4341
898,3335360920,5,194,3378
899,3334525613,5,194,3378
900,3334525805,37,526,17664
901,3335362164,37,526,17664
902,3335362370,37,526,17664
903,3334527033,37,526,17664
904,3334527267,37,526,17664
905,3335363032,37,526,17664
906,3334527801,37,526,17664
907,3335363404,37,526,17664
908,3334528119,37,526,17664
909,3335363834,37,526,17664
910,3335364024,37,526,17664
911,3335364192,37,526,17664
912,3334529213,37,526,17664
913,3335364934,37,526,17664
914,3334530125,37,526,17664
915,3335365812,37,526,17664
916,3334530513,37,526,17664
917,3334530717,37,526,17664
918,3334530997,37,526,17664
919,3335366782,37,526,17664
920,3334531351,37,526,17664
921,3334531595,37,526,17664
922,3334531839,37,526,17664
923,3335367626,107,5027,25204
924,3334532289,6,2782,23986
925,3334532449,90,2926,24918
926,3334532565,90,2926,24918
927,3335368476,90,2926,24918
928,3334533355,7,1817,24801
929,3341696590,520,11586,30249
930,3336206870,1,1,1
931,3336206884,1,1,5
932,3335435871,11,930,28708
933,3335437199,17,800,26048
934,3336273278,5,848,26319
935,3335440355,5,848,26319
936,3336275838,60,549,26007
937,3335452885,11,4449,24983
938,3336289292,2,463,9142
939,3335456609,96,2163,13270
940,3335458383,47,1784,12140
941,3336293958,96,2163,13270
942,3335461621,6,1267,10568
943,3335463009,142,1277,11007
944,3335464269,142,1277,11007
945,3335465755,10,561,19462
946,3336301702,4,484,27971
947,3336304266,2,586,31413
948,3336305808,2,586,31413
949,3335474491,299,11564,30780
950,3335476181,46,8042,31212
951,3336311858,194,11976,32113
952,3336313334,11,930,28708
953,3336315214,3,1151,26868
954,3335482913,341,12152,30762
955,3336320722,341,12152,30762
956,3336322214,911,11113,31038
957,3335489095,43,5750,34041
958,3336324490,7,1380,38261
959,3335491745,28,1150,38122
960,3335493297,206,4375,32184
961,3335640595,102,429,1007
962,3336646260,29,813,25825
963,3336646316,286,8045,21640
964,3336646798,26,4218,32008
965,3336646882,103,2384,23906
966,3337666002,19,21,58
967,3337666698,19,21,58
968,3337667748,19,21,58
969,3337668772,19,21,58
970,3337670124,7,7,21
971,3337670486,7,7,21
972,3336843047,7,7,21
973,3337673844,7,7,21
974,3337674590,7,7,21
975,3337675504,7,7,21
976,3336847487,7,7,21
977,3336848327,19,21,58
978,3337678420,19,21,58
979,3336849879,19,21,58
980,3336850659,19,21,58
981,3337681344,19,21,58
982,3336853215,19,21,58
983,3337683306,19,21,58
984,3336854627,19,21,58
985,3336855621,19,21,58
986,3337685520,19,21,58
987,3336856973,19,21,58
988,3336857975,19,21,58
989,3337688330,19,21,58
990,3337688904,19,21,58
991,3336860153,19,21,58
992,3338247916,3,97,6681
993,3338840144,1,578,23919
994,3338010053,3,3,3
