,photo_id,density_10m,density_100m,density_500m
0,1973757037,9,9,25
1,1973849359,9,9,25
2,1974809302,2,2,8
3,1974846472,2,2,8
4,1974054131,4,4,8
5,1974916408,4,4,8
6,1974124393,4,4,8
7,1974981942,4,4,8
8,1974177437,5,5,5
9,1974192025,5,5,5
10,1974219439,5,5,5
11,1975069192,5,5,5
12,1975101378,5,5,5
13,1974308171,3,8,31
14,1974334153,3,8,31
15,1974391859,1,1,3
16,1974417349,2,5,8
17,1974447443,5,8,31
18,1974467917,2,5,8
19,1974495487,2,4,8
20,1974514285,2,4,8
21,1975386354,1,6,8
22,1974576297,2,4,8
23,1974600443,2,4,8
24,1975458578,5,8,31
25,1975486712,14,14,18
26,1974695437,14,14,18
27,1974730387,5,8,31
28,1974763643,14,14,18
29,1974798973,14,14,18
30,1974866475,14,14,18
31,1974899749,14,14,18
32,1974928405,14,14,18
33,1974963495,5,8,31
34,1974991823,2,4,10
35,1975846424,3,3,10
36,1975910894,14,14,18
37,1975117931,14,14,18
38,1975974612,14,14,18
39,1975185589,14,14,18
40,1976047072,14,14,18
41,1975254695,5,8,31
42,1976109666,14,14,18
43,1975382967,3,3,9
44,1976243616,3,3,9
45,1975455261,3,8,31
46,1976312138,3,3,9
47,1976392888,2,5,31
48,1976421180,2,5,31
49,1975766409,2,2,10
50,1975800943,2,2,10
51,1976656446,2,4,10
52,1976749286,1,1,10
53,1975954873,3,3,10
54,1976080369,1,1,3
55,1976098635,1,1,3
56,1977044006,5,5,20
57,1977063954,5,5,20
58,1977073552,5,5,20
59,1976265853,5,5,20
60,1977102112,5,5,20
61,1977138930,1,1,6
62,1976435885,2,2,4
63,1976450763,2,2,4
64,1977290736,1,1,6
65,1977308634,1,1,2
66,1977314842,1,2,2
67,1976513357,1,2,2
68,1976528205,1,1,1
69,1977607956,191,11316,30382
70,1977622720,191,11316,30382
71,1976815017,191,11316,30382
72,1976830249,189,4672,24803
73,1976945211,191,11316,30382
74,1976964771,191,11316,30382
75,1977020385,2,2,16
76,1977891358,2,2,16
77,1977088779,4,5,16
78,1977125939,4,5,16
79,1977150163,4,5,16
80,1977992264,2,2,2
81,1978014466,2,2,2
82,1978104744,6,16,25
83,1978117412,9,9,25
84,1978275822,1,2,2
85,1978288998,1,2,2
86,1978458344,1,1,1
87,1978626768,3,3,10
88,1977885601,14,14,18
89,1977900407,1,1,19
90,1978742814,1,1,4
91,1977938971,4,4,4
92,1978795958,4,4,4
93,1977991827,4,4,4
94,1978832868,4,4,4
95,1978065539,5,5,5
96,1978080945,5,5,5
97,1978095311,5,5,5
98,1978944306,5,5,5
99,1978133991,5,5,5
100,1987069966,2,2,2
101,1989116940,2,211,2949
102,1989121556,13,4479,24978
103,1989143662,13,4479,24978
104,1988399495,13,4479,24978
105,1989425299,88,6997,30573
106,1989427931,88,6997,30573
107,1989430581,88,6997,30573
108,1990660842,14,674,16198
109,1996872623,14,674,16198
110,2004231939,12,276,10926
111,2005782252,2,146,1691
112,2006739087,6,256,20409
113,2005653840,1,34,95
114,2018205887,11,147,4218
115,2018247209,11,147,4218
116,2021691793,903,10512,31254
117,2021691697,29,600,25765
118,2023255366,499,879,2371
119,2022455655,499,879,2371
120,2023261428,499,879,2371
121,2022461833,499,879,2371
122,2023271338,499,879,2371
123,2023357340,499,879,2371
124,2023361008,499,879,2371
125,2023364842,499,879,2371
126,2023370288,499,879,2371
127,2022570795,499,879,2371
128,2023377002,499,879,2371
129,2023018659,499,879,2371
130,2023022631,499,879,2371
131,2023026057,499,879,2371
132,2026135590,89,120,289
133,2026146232,89,120,289
134,2026156540,89,120,289
135,2026166734,89,120,289
136,2025381885,89,120,289
137,2025391845,89,120,289
138,2025400841,89,120,289
139,2026211922,89,120,289
140,2025418353,89,120,289
141,2025430009,89,120,289
142,2026245272,89,120,289
143,2026255806,89,120,289
144,2026270890,89,120,289
145,2026282310,89,120,289
146,2025491825,89,120,289
147,2025504373,89,120,289
148,2026314012,89,120,289
149,2025523033,89,120,289
150,2025538131,89,120,289
151,2026345554,89,120,289
152,2025555745,89,120,289
153,2026364070,89,120,289
154,2026380532,89,120,289
155,2026396234,89,120,289
156,2025599247,89,120,289
157,2026410774,89,120,289
158,2026418488,89,120,289
159,2026439718,89,120,289
160,2026449944,89,120,289
161,2026458172,89,120,289
162,2025663843,89,120,289
163,2025674027,89,120,289
164,2025684547,89,120,289
165,2025703487,89,120,289
166,2026516380,89,120,289
167,2025723697,89,120,289
168,2026535888,89,120,289
169,2026554864,89,120,289
170,2025770781,89,120,289
171,2026581506,89,120,289
172,2026589850,89,120,289
173,2025798371,89,120,289
174,2026610280,89,120,289
175,2025818623,89,120,289
176,2026648546,89,120,289
177,2025857277,89,120,289
178,2026669788,89,120,289
179,2026680124,89,120,289
180,2026688234,89,120,289
181,2025898455,89,120,289
182,2026708538,89,120,289
183,2025919659,89,120,289
184,2025944197,89,120,289
185,2025948325,89,120,289
186,2026756948,89,120,289
187,2025961553,89,120,289
188,2026772126,89,120,289
189,2025979753,89,120,289
190,2026790278,89,120,289
191,2025995095,89,120,289
192,2026003599,89,120,289
193,2026010305,89,120,289
194,2026019157,89,120,289
195,2026028247,89,120,289
196,2026838972,89,120,289
197,2026847608,89,120,289
198,2026855944,89,120,289
199,2026863622,89,120,289
200,2026069703,89,120,289
201,2026879206,89,120,289
202,2026884000,89,120,289
203,2026893574,89,120,289
204,2026105337,89,120,289
205,2026915390,89,120,289
206,2026121819,89,120,289
207,2026937268,89,120,289
208,2026949002,89,120,289
209,2026152877,89,120,289
210,2026974092,89,120,289
211,2026982456,89,120,289
212,2026189739,89,120,289
213,2026200981,89,120,289
214,2026213675,89,120,289
215,2026260449,89,120,289
216,2027067470,89,120,289
217,2026276611,89,120,289
218,2027087956,89,120,289
219,2026296239,89,120,289
220,2027111140,89,120,289
221,2028526468,541,7896,21568
222,2028890052,52,786,34846
223,2028232713,6,790,25064
224,2029790528,11,147,4218
225,2029026499,11,147,4218
226,2029061861,11,147,4218
227,2029903352,11,147,4218
228,2029946996,72,2009,19510
229,2029993084,105,2218,14464
230,2029227085,19,19,86
231,2030070694,19,19,86
232,2030112972,19,19,86
233,2030156220,19,19,86
234,2029392841,19,19,86
235,2030233440,19,19,86
236,2007414512,15,4740,25738
237,2029473405,19,19,86
238,2029520787,19,19,86
239,2030365538,19,19,86
240,2029602509,19,19,86
241,2030441592,19,19,86
242,2029674217,19,19,86
243,2030514214,19,19,86
244,2029750245,19,19,86
245,2029785961,19,19,86
246,2029824915,19,19,86
247,2030666404,19,19,86
248,2030699888,19,19,86
249,2029930655,19,19,86
250,2030000949,29,602,1065
251,2030061791,9,135,1418
252,2030094687,9,135,1418
253,2030128999,9,135,1418
254,2030161031,9,135,1418
255,2030989774,9,135,1418
256,2030216325,9,135,1418
257,2031050446,9,135,1418
258,2031078496,9,135,1418
259,2031110382,9,135,1418
260,2030335341,9,185,1830
261,2031170236,9,185,1830
262,2031181966,10,16,25
263,2030378079,63,517,9154
264,2030379407,63,517,9154
265,2030379847,63,517,9154
266,2030380341,63,517,9154
267,2030380811,63,517,9154
268,2030381275,63,517,9154
269,2031186412,63,517,9154
270,2030383143,10,16,25
271,2031188308,63,517,9154
272,2030383965,63,517,9154
273,2031190000,63,517,9154
274,2031190494,63,517,9154
275,2031190988,63,517,9154
276,2031191482,63,517,9154
277,2030387285,63,517,9154
278,2031192326,63,517,9154
279,2031192792,63,517,9154
280,2031193824,10,16,25
281,2031194852,63,517,9154
282,2030390463,63,517,9154
283,2031196876,63,517,9154
284,2031197354,63,517,9154
285,2031197556,9,185,1830
286,2031197850,63,517,9154
287,2030394971,10,16,25
288,2030395269,63,517,9154
289,2031201220,63,517,9154
290,2031202052,63,517,9154
291,2031202630,63,517,9154
292,2030397989,63,517,9154
293,2031203240,63,517,9154
294,2030399531,10,16,25
295,2031204926,63,517,9154
296,2031205412,63,517,9154
297,2030401031,63,517,9154
298,2030401361,63,517,9154
299,2030401915,63,517,9154
300,2030402923,63,517,9154
301,2030403339,63,517,9154
302,2031208690,63,517,9154
303,2030404525,63,517,9154
304,2030406129,63,517,9154
305,2031212118,63,517,9154
306,2031213020,63,517,9154
307,2031217044,63,517,9154
308,2031217288,63,517,9154
309,2030413063,63,517,9154
310,2030413453,63,517,9154
311,2031221854,63,517,9154
312,2031222600,63,517,9154
313,2030418435,9,185,1830
314,2030418457,63,517,9154
315,2030420717,63,517,9154
316,2030421137,10,16,25
317,2031225920,63,517,9154
318,2031226762,63,517,9154
319,2030431651,10,16,25
320,2030432035,63,517,9154
321,2030432541,63,517,9154
322,2031238336,63,517,9154
323,2030434085,63,517,9154
324,2030434687,63,517,9154
325,2031241692,10,16,25
326,2031242050,63,517,9154
327,2031242476,63,517,9154
328,2031242810,63,517,9154
329,2031243550,63,517,9154
330,2030439141,63,517,9154
331,2031244294,63,517,9154
332,2031244972,63,517,9154
333,2030441043,10,16,25
334,2031246520,10,16,25
335,2030443441,63,517,9154
336,2031254034,9,185,1830
337,2031281248,9,185,1830
338,2031311552,9,185,1830
339,2030558131,9,185,1830
340,2031393628,9,185,1830
341,2031422176,2,234,1261
342,2030645447,2,234,1261
343,2031480020,35,7437,30512
344,2030698281,92,11150,32599
345,2030738047,136,1661,30806
346,2031576748,136,1661,30806
347,2030798335,136,1661,30806
348,2031632940,136,1661,30806
349,2031662930,136,1661,30806
350,2031696536,136,1661,30806
351,2030947157,136,1661,30806
352,2030976995,136,1661,30806
353,2031812610,136,1661,30806
354,2031035713,78,1548,28961
355,2031867686,21,1900,27641
356,2031895872,21,1900,27641
357,2031924270,20,547,25321
358,2031947768,23,703,32663
359,2031168129,23,703,32663
360,2031253383,123,10938,32553
361,2031279975,123,10938,32553
362,2032104388,123,10938,32553
363,2032127738,459,4821,24675
364,2032154884,459,4821,24675
365,2031377821,459,4821,24675
366,2032211202,21,1402,21687
367,2031434803,2,169,6151
368,2032265318,2,169,6151
369,2032290316,18,1173,4216
370,2032319462,18,1173,4216
371,2032345016,18,1173,4216
372,2032371474,18,1173,4216
373,2034087949,3,53,2294
374,2035547852,2,394,746
375,2034756141,1,7,555
376,2035666926,499,879,2371
377,2035668434,499,879,2371
378,2035670144,499,879,2371
379,2035672458,499,879,2371
380,2034876793,499,879,2371
381,2035795344,499,879,2371
382,2034996505,499,879,2371
383,2035797564,536,7972,21579
384,2036087017,2,908,2977
385,2037037842,5,392,26795
386,2037616976,9,2363,8550
387,2037617672,9,2363,8550
388,2036820971,9,2363,8550
389,2036821333,9,2363,8550
390,2037620618,9,2363,8550
391,2036823829,9,2363,8550
392,2037621676,9,2363,8550
393,2037626792,19,2188,15830
394,2036829677,19,2188,15830
395,2037627320,19,2188,15830
396,2037627588,19,2188,15830
397,2037628476,19,2188,15830
398,2036831847,19,2188,15830
399,2037629498,19,2188,15830
400,2037630106,19,2188,15830
401,2036833265,19,2188,15830
402,2037630924,19,2188,15830
403,2037631210,19,2188,15830
404,2036834409,19,2188,15830
405,2037632130,19,2188,15830
406,2037632944,19,2188,15830
407,2037633868,19,2188,15830
408,2036840037,1,1,185
409,2037637660,7,109,415
410,2036840601,7,109,415
411,2036840855,7,109,415
412,2037639876,7,109,415
413,2036843307,7,109,415
414,2037640804,7,109,415
415,2036844055,7,109,415
416,2038394874,1,582,25590
417,2037733081,17,585,26011
418,2038093591,1,6,687
419,2038134195,139,11324,30736
420,2038140949,9,4154,28056
421,2039460716,10,275,15401
422,2039463698,4,586,5125
423,2039466812,6,315,9753
424,2039477348,58,853,8088
425,2038682213,155,9326,32454
426,2040004530,18,1173,4216
427,2040009018,18,1173,4216
428,2039220019,2,147,3284
429,2039103412,15,434,32192
430,2039225343,3,1375,10736
431,2039229063,3,1375,10736
432,2040028164,112,1319,10986
433,2039237733,112,1319,10986
434,2040038228,123,10938,32553
435,2039248385,11,147,4218
436,2040048050,11,147,4218
437,2040057712,56,1869,13506
438,2040062420,2,13,415
439,2039271653,2,13,415
440,2040071552,2,316,25602
441,2040076936,2,316,25602
442,2039286457,692,7644,21268
443,2040086990,692,7644,21268
444,2040092702,692,7644,21268
445,2040097918,692,7644,21268
446,2040102540,692,7644,21268
447,2039311191,692,7644,21268
448,2039316205,692,7644,21268
449,2040117148,692,7644,21268
450,2039324541,9,2462,38338
451,2039326601,692,7644,21268
452,2040128118,692,7644,21268
453,2039343025,692,7644,21268
454,2040144744,692,7644,21268
455,2040149390,692,7644,21268
456,2039357633,692,7644,21268
457,2040159158,692,7644,21268
458,2040163360,692,7644,21268
459,2040167184,692,7644,21268
460,2039376087,692,7644,21268
461,2040184518,692,7644,21268
462,2040203030,692,7644,21268
463,2040208690,692,7644,21268
464,2039417819,692,7644,21268
465,2039422715,692,7644,21268
466,2040224310,692,7644,21268
467,2040229078,692,7644,21268
468,2040233552,692,7644,21268
469,2039448511,692,7644,21268
470,2040249496,692,7644,21268
471,2040253700,692,7644,21268
472,2039462771,692,7644,21268
473,2040265082,692,7644,21268
474,2039474697,692,7644,21268
475,2039480435,692,7644,21268
476,2040282110,692,7644,21268
477,2039492195,692,7644,21268
478,2040299068,692,7644,21268
479,2039508115,692,7644,21268
480,2040309122,692,7644,21268
481,2040315318,692,7644,21268
482,2040321320,692,7644,21268
483,2039532443,692,7644,21268
484,2040334172,692,7644,21268
485,2040340438,692,7644,21268
486,2039551395,692,7644,21268
487,2039557187,692,7644,21268
488,2039563807,692,7644,21268
489,2039570639,692,7644,21268
490,2040372500,692,7644,21268
491,2039583831,692,7644,21268
492,2040391942,692,7644,21268
493,2040397312,692,7644,21268
494,2040403594,692,7644,21268
495,2039614875,692,7644,21268
496,2039621795,692,7644,21268
497,2039627903,692,7644,21268
498,2041551934,128,7266,20899
499,2040755307,128,7266,20899
500,2040755499,128,7266,20899
501,2041552680,128,7266,20899
502,2040756007,128,7266,20899
503,2040756587,128,7266,20899
504,2041553620,128,7266,20899
505,2041553860,128,7266,20899
506,2041554112,128,7266,20899
507,2040757393,128,7266,20899
508,2041554592,128,7266,20899
509,2041554772,128,7266,20899
510,2040758003,128,7266,20899
511,2040758147,128,7266,20899
512,2040758471,128,7266,20899
513,2041555648,128,7266,20899
514,2041555822,128,7266,20899
515,2041556060,128,7266,20899
516,2041556214,128,7266,20899
517,2041556496,128,7266,20899
518,2041556758,128,7266,20899
519,2041556970,128,7266,20899
520,2041557278,128,7266,20899
521,2040760575,38,2321,19145
522,2040761005,7,30,2098
523,2041558032,128,7266,20899
524,2041558262,7,30,2098
525,2040761585,14,186,2319
526,2040761745,14,186,2319
527,2041558920,14,186,2319
528,2041559286,6,398,19063
529,2040762659,125,1642,31331
530,2041559744,125,1642,31331
531,2040763115,125,1642,31331
532,2041560202,125,1642,31331
533,2040763893,125,1642,31331
534,2041560912,20,845,35662
535,2040764287,128,7266,20899
536,2041561314,15,1337,39078
537,2040764669,15,1337,39078
538,2041561684,15,1337,39078
539,2041561872,1145,11612,31448
540,2040765365,18,472,27545
541,2040765607,1145,11612,31448
542,2041562554,1145,11612,31448
543,2040766179,1145,11612,31448
544,2041563056,1145,11612,31448
545,2041015219,692,7644,21268
546,2041020963,20,1041,11597
547,2041824910,128,211,3101
548,2041832440,11,147,4218
549,2041040401,11,147,4218
550,2041845472,11,147,4218
551,2038417950,71,5018,34151
552,2043261450,8,8,8
553,2042464299,8,8,8
554,2042464941,8,8,8
555,2044010266,11,508,17511
556,2044024416,18,1660,24075
557,2045494926,3,39,44
558,2048014498,1,3,682
559,2048305696,536,7972,21579
560,2048308968,536,7972,21579
561,2048310820,536,7972,21579
562,2048312574,536,7972,21579
563,2048313868,536,7972,21579
564,2047527015,536,7972,21579
565,2048317114,536,7972,21579
566,2048359666,1193,11818,31252
567,2047764837,536,7972,21579
568,2047769689,536,7972,21579
569,2048563736,536,7972,21579
570,2047775061,536,7972,21579
571,2047826533,536,7972,21579
572,2048617332,536,7972,21579
573,2047828853,536,7972,21579
574,2047830169,536,7972,21579
575,2048844185,5,841,23792
576,2048844555,2,221,4654
577,2048844821,5,198,5780
578,2048845033,4,187,5882
579,2049631746,2,183,5918
580,2048846055,1,169,6759
581,2049632460,8,1437,18150
582,2049632770,1,667,17938
583,2049633234,14,2359,19208
584,2049633484,26,2314,19187
585,2048847529,31,1887,19280
586,2049634016,153,7845,21380
587,2048848041,151,7915,21476
588,2049634902,18,4710,22223
589,2048849211,41,2393,21711
590,2049636774,92,3039,21700
591,2049637002,4,1518,20488
592,2049637272,78,1847,20366
593,2049637762,122,1348,19591
594,2049638458,2,948,21771
595,2049638798,5,1021,21273
596,2048852853,6,1056,20979
597,2048854323,210,4675,24847
598,2048854549,84,4700,24594
599,2049641276,693,5047,24806
600,2049641614,514,5052,24854
601,2049642082,671,5091,24874
602,2048855867,502,5087,24987
603,2048856221,592,5081,24948
604,2048856481,61,5102,25729
605,2048857221,1,793,36902
606,2048857619,1,816,36206
607,2049644394,1,695,35733
608,2048858235,13,845,35884
609,2048858539,17,2115,35274
610,2048859105,13,1043,24869
611,2049646098,5,724,22111
612,2049646312,12,663,12550
613,2048859941,8,779,11049
614,2049647082,17,607,13909
615,2048860705,17,607,13909
616,2048860939,13,729,2321
617,2048861139,13,729,2321
618,2049647976,13,729,2321
619,2048861543,13,729,2321
620,2049648432,13,729,2321
621,2048861885,13,729,2321
622,2049648886,12,284,725
623,2048862349,5,10,688
624,2048862487,5,10,688
625,2048862657,5,10,688
626,2049649612,3,869,27455
627,2049649828,3,869,27455
628,2048863395,3,869,27455
629,2048863657,1,340,16860
630,2048864217,1,464,18446
631,2049651064,2,1051,22947
632,2049651358,1,92,2128
633,2048865043,3,764,2808
634,2048865629,2,743,2792
635,2049652574,3,742,2775
636,2048866901,1,60,3853
637,2049653718,2,44,10507
638,2048867409,3,565,25036
639,2048868047,1,1,8
640,2049587305,1,1,18
641,2051102176,536,7972,21579
642,2050323583,536,7972,21579
643,2050327741,536,7972,21579
644,2051113400,536,7972,21579
645,2051117686,536,7972,21579
646,2050337675,536,7972,21579
647,2051922885,1,74,8684
648,2052852054,4,84,5338
649,2052143897,590,11903,30327
650,2052144635,590,11903,30327
651,2053234444,1,1,1
652,2053591792,1,1,1
653,2053876478,6,256,20409
654,2053096273,6,256,20409
655,2053135333,1,8,74
656,2053957566,1802,2430,10014
657,2053714125,249,11994,30790
658,2053779617,1,38,616
659,2054714940,15,3867,27532
660,2054715600,15,3867,27532
661,2054716360,15,3867,27532
662,2053932521,15,3867,27532
663,2055548696,1,67,806
664,2054982723,15,3867,27532
665,2054983823,15,3867,27532
666,2054985083,15,3867,27532
667,2054987811,15,3867,27532
668,2055038001,15,3867,27532
669,2055043029,15,3867,27532
670,2055925656,396,4996,24516
671,2055927526,396,4996,24516
672,2055144101,6,256,20409
673,2055956870,4,4,4
674,2055956988,4,4,4
675,2055171705,4,4,4
676,2055957196,4,4,4
677,2056998112,5,433,21536
678,2056999552,5,433,21536
679,2057406418,4,84,5338
680,2056803487,7,745,27343
681,2056914661,4,84,5338
682,2057012425,1,5,712
683,2057872112,4,84,5338
684,2057938642,1,75,2880
685,2058066160,2,81,2008
686,2058067016,2,81,2008
687,2058588266,2,3,3
688,2058588588,2,3,3
689,2059512658,396,4996,24516
690,2058728423,396,4996,24516
691,2059514118,396,4996,24516
692,2059515086,396,4996,24516
693,2059625326,396,4996,24516
694,2058841851,396,4996,24516
695,2059628622,396,4996,24516
696,2059629526,396,4996,24516
697,2058898777,6,560,22595
698,2058991663,396,4996,24516
699,2058993625,396,4996,24516
700,2059780626,396,4996,24516
701,2059782174,396,4996,24516
702,2059783972,396,4996,24516
703,2059785140,396,4996,24516
704,2059175719,34,132,175
705,2059175715,13,13,18
706,2059175709,34,132,175
707,2059175727,3,3,23
708,2059175733,42,65,121
709,2059175735,4,4,12
710,2059232653,1,415,14235
711,2059495999,1,151,19293
712,2060556234,396,4996,24516
713,2060558242,396,4996,24516
714,2060559384,396,4996,24516
715,2059779603,396,4996,24516
716,2060562366,396,4996,24516
717,2059784351,396,4996,24516
718,2060869483,27,1774,24806
719,2060882013,84,4117,34364
720,2062476538,396,4996,24516
721,2061688435,396,4996,24516
722,2061689361,396,4996,24516
723,2061690647,396,4996,24516
724,2062111689,2,2,2
725,2063000480,2,569,1014
726,2062215679,2,569,1014
727,2063392351,8,25,65
728,2063394201,8,25,65
729,2065170795,1,122,4579
730,2065296145,8,25,65
731,2065296607,8,25,65
732,2065298191,8,25,65
733,2066099358,8,25,65
734,2065299665,8,25,65
735,2066143862,4,15,48
736,2065347347,1,1,1
737,2065356449,4,15,48
738,2065358689,4,15,48
739,2066159030,4,15,48
740,2066160494,1,1,6
741,2066214692,2,24,478
742,2065419931,2,24,478
743,2066450257,9,9,11
744,2066587679,396,4996,24516
745,2066592365,396,4996,24516
746,2066596497,396,4996,24516
747,2066600529,396,4996,24516
748,2066604911,396,4996,24516
749,2066610561,396,4996,24516
750,2067412776,4,9,148
751,2067413160,4,9,148
752,2067414600,2,5,113
753,2066617833,4,4,26
754,2067679127,396,4996,24516
755,2067680565,396,4996,24516
756,2067684721,396,4996,24516
757,2068024913,4,4,5
758,2068824316,4,4,5
759,2068028617,4,4,5
760,2068028637,4,4,5
761,2068565809,1802,2430,10014
762,2069394862,1,196,3100
763,2068871189,396,4996,24516
764,2068875595,88,6997,30573
765,2068878385,50,68,68
766,2069675930,50,68,68
767,2068883021,50,68,68
768,2069680976,88,6997,30573
769,2069686108,88,6997,30573
770,2069687036,50,68,68
771,2069692152,50,68,68
772,2068899575,50,68,68
773,2069059415,3,3,86
774,2069856126,3,3,86
775,2069858658,3,3,86
776,2069862164,245,4738,24779
777,2069069933,245,4738,24779
778,2069071403,245,4738,24779
779,2069072569,245,4738,24779
780,2069868252,245,4738,24779
781,2069869028,245,4738,24779
782,2069077445,245,4738,24779
783,2069108299,683,7761,21396
784,2070190182,4,435,26780
785,2069412041,4,435,26780
786,2070207488,4,435,26780
787,2070208934,4,435,26780
788,2070210568,9,1423,8550
789,2070210792,9,1423,8550
790,2070210956,9,1423,8550
791,2069416439,9,1423,8550
792,2070211400,9,1423,8550
793,2070211628,9,1423,8550
794,2070363731,88,6997,30573
795,2071158422,88,6997,30573
796,2071159454,88,6997,30573
797,2071161566,88,6997,30573
798,2071163124,88,6997,30573
799,2070371151,88,6997,30573
800,2071169924,88,6997,30573
801,2070377835,88,6997,30573
802,2071402798,2,3,2173
803,2071741656,6,6031,29618
804,2072070352,1,937,11520
805,2071281681,16,5383,28344
806,2072255312,9,9,11
807,2072636334,88,6997,30573
808,2072639678,88,6997,30573
809,2071850823,88,6997,30573
810,2072646582,88,6997,30573
811,2072565381,2,5,113
812,2074020593,88,6997,30573
813,2074022447,88,6997,30573
814,2074816430,88,6997,30573
815,2074818884,88,6997,30573
816,2074820744,88,6997,30573
817,2074030501,88,6997,30573
818,2074058223,88,6997,30573
819,2080392648,172,11747,30363
820,2079607213,172,11747,30363
821,2080392836,172,11747,30363
822,2080392908,172,11747,30363
823,2080561442,9,295,24603
824,2079777265,9,295,24603
825,2079778745,9,295,24603
826,2079779723,9,295,24603
827,2079781179,9,295,24603
828,2081079680,18,1289,8768
829,2080295929,18,1289,8768
830,2081080980,18,1289,8768
831,2080297327,18,1289,8768
832,2081082316,18,1289,8768
833,2081082786,18,1289,8768
834,2081083804,18,1289,8768
835,2081084316,18,1289,8768
836,2080300577,18,1289,8768
837,2080300911,18,1289,8768
838,2081085666,18,1289,8768
839,2080302153,18,1289,8768
840,2081186030,1,40,877
841,2080696887,1,2,9
842,2081483224,9,9,11
843,2080699177,9,9,11
844,2081016689,3,3,194
845,2081811100,3,3,194
846,2081035679,3,3,194
847,2081497323,2,19,1332
848,2082285722,1,30,2634
849,2082288706,2,19,1332
850,2082292494,60,1405,28865
851,2081535399,27,1759,27853
852,2081535643,16,1136,25549
853,2082321696,16,1136,25549
854,2082324464,16,1136,25549
855,2081542265,1,29,703
856,2083856865,2,340,646
857,2083862113,1,1,3
858,2084667290,1,1,9
859,2085312256,4,4,26
860,2085312544,2,4,101
861,2085312936,4,9,148
862,2084530423,1,8,126
863,2086087203,2,116,503
864,2087659862,1,1,1
865,2086918165,132,8607,32452
866,2087702766,604,11795,30309
867,2087703198,604,11795,30309
868,2087280011,81,441,4924
869,2088069140,98,1754,25099
870,2088071310,87,7354,20998
871,2088074674,46,2341,19314
872,2087291635,42,2292,21799
873,2087294779,41,7556,21315
874,2087297555,211,7607,20999
875,2087299795,28,7363,21165
876,2088090374,211,7607,20999
877,2088571314,1,1,2
878,2088410125,4,387,1006
879,2090948142,1,1,36
880,2090957032,6,122,758
881,2091448718,6,307,5371
