,photo_id,density_10m,density_100m,density_500m
595,38100226542,3,32,126
596,37422536164,3,32,126
597,37422535944,3,32,126
598,38100224692,1,30,127
599,37422533634,2,30,127
600,37422533194,3,30,127
601,37422532804,2,30,127
602,37422532694,4,47,125
603,38100218312,4,47,125
604,38100217672,4,47,125
605,26355466579,4,47,125
606,26355466219,2,30,127
607,26355466019,2,30,127
608,26355465259,2,36,127
609,26355464609,2,36,127
610,38131464191,1,30,127
611,38131463411,1,32,127
612,38131462721,2,14,126
613,37422527684,3,14,126
614,37422527104,2,13,126
615,37422526774,1,12,127
616,37422526094,2,7,129
617,38077225236,2,11,129
618,38077224776,2,11,129
619,38077224346,2,7,129
620,38077223736,1,7,127
621,37422524414,1,7,129
622,38077222786,1,7,129
623,37422523644,3,21,23
624,37422523234,3,21,23
625,24285430168,2,27,4220
626,26361967439,17,483,3907
627,38083456106,3,382,3384
628,26361965109,85,449,4946
629,38083493706,140,625,1133
630,38083493526,129,625,1133
631,38083493876,82,622,1134
632,26270570999,2,2,9
633,26369394739,426,432,461
634,26369394399,426,432,461
635,37436347304,426,432,461
636,37436203314,424,11481,30198
637,38090789676,424,11481,30198
638,37436201784,424,11481,30198
639,38090787806,424,11481,30198
640,24293823258,424,11481,30198
641,37436195934,424,11481,30198
642,38090782106,424,11481,30198
643,38145659471,38,1088,10519
644,26369180989,38,1088,10519
645,26369176469,38,1088,10519
646,24293842548,38,1088,10519
647,38114293992,38,1088,10519
648,26369168329,38,1088,10519
649,38114291802,38,1088,10519
650,38114289932,38,1088,10519
651,26369159899,38,1088,10519
652,26369156899,38,1088,10519
653,38114285982,38,1088,10519
654,37436142984,38,1088,10519
655,24293821538,38,1088,10519
656,38116195202,80,1872,8819
657,26371240579,8,556,9073
658,38116416532,8,556,9073
659,37438253234,8,556,9073
660,37438240964,8,1451,10393
661,37438222794,9,1161,9822
662,38147670741,9,1161,9822
663,38116336552,2,753,11758
664,38116313912,21,467,8625
665,38147590971,3,404,8687
666,26371099999,1,165,7683
667,38147546031,44,1809,12724
668,38092531806,44,1809,12724
669,37438021134,7,1400,18667
670,38147470171,6,907,26299
671,26371002669,2,751,25366
672,24295631048,1,565,25929
673,26370950569,1,550,25532
674,38116077792,3,659,26182
675,38092416976,44,894,26320
676,38092404066,44,894,26320
677,38092395226,4,965,27590
678,38116014782,4,965,27590
679,26370868899,5,953,26006
680,38147244921,1,5,406
681,38160089201,18,18,49
682,38104731846,18,18,49
683,26385215909,4,2945,8770
684,37452763954,49,711,2280
685,24310287468,49,711,2280
686,37455628114,1,9,617
687,38110065196,249,11354,30386
688,24313339678,249,11354,30386
689,37455166634,249,11354,30386
690,38133476022,268,9112,30043
691,38133468892,45,7932,31214
692,37456159564,5,672,29371
693,38134339392,27,868,28096
694,24313719948,27,868,28096
695,38113385196,74,118,8819
696,24316611198,74,118,8819
697,37458939044,74,118,8819
698,26392397689,74,118,8819
699,38137069472,74,118,8819
700,37458825754,74,118,8819
701,38136981112,74,118,8819
702,38168818901,74,118,8819
703,38136855422,74,118,8819
704,26391999219,74,118,8819
705,38112819736,74,118,8819
706,37458405314,74,118,8819
707,37458349724,74,118,8819
708,24315521478,74,118,8819
709,37458282064,74,118,8819
710,24315924448,74,118,8819
711,38168297101,74,118,8819
712,38112485206,74,118,8819
713,38112402306,74,118,8819
714,38168105081,74,118,8819
715,38112247606,74,118,8819
716,26391441499,74,118,8819
717,38170253391,426,432,461
718,38170252921,426,432,461
719,38114235546,426,432,461
720,38113467936,51,592,8525
721,37460094764,51,592,8525
722,38170400951,51,592,8525
723,38138364642,51,592,8525
724,38114285796,51,592,8525
725,38170261881,51,592,8525
726,38170134741,51,592,8525
727,24317463768,51,592,8525
728,38170075321,51,592,8525
729,37459712874,51,592,8525
730,24317295678,51,592,8525
731,38113934006,51,592,8525
732,26393240939,51,592,8525
733,38169822851,51,592,8525
734,24317067548,51,592,8525
735,37459433934,51,592,8525
736,38137737012,51,592,8525
737,38113599606,51,592,8525
738,38169565351,51,592,8525
739,38137537502,51,592,8525
740,38114998436,2,2,34
741,38148761972,1,1,2
742,37472072094,138,5059,25244
743,24330099028,224,5573,27057
744,37472078464,161,1740,21232
745,38182375391,301,11129,30370
746,24330091038,272,10682,30193
747,38126217716,121,4058,24805
748,24330085998,246,5331,25766
749,38126216156,246,5331,25766
750,38182369121,76,7661,21729
751,38150448682,228,4682,24798
752,38151187392,1,8,8
753,26406667199,1,1,1
754,37472899234,7,7,7
755,38183160201,7,7,7
756,37472908604,7,7,7
757,26406664819,7,7,7
758,37472888524,7,7,7
759,26406652519,7,7,7
760,37472894424,7,7,7
761,24330992428,19,921,7328
762,38183757721,18,18,49
763,24331423948,18,18,49
764,38183755981,18,18,49
765,24331423058,18,18,49
766,37475365494,51,592,8525
767,24333686508,51,592,8525
768,24333634298,51,592,8525
769,24333574928,51,592,8525
770,24333532008,51,592,8525
771,38130926106,49,711,2280
772,24334670658,49,711,2280
773,38186906321,7,156,2018
774,26410452849,426,432,461
775,38155089602,426,432,461
776,38155088392,426,432,461
777,38155086282,426,432,461
778,38189716041,18,18,18
779,38189722641,1,1,1
780,38189729091,9,9,10
781,38157810842,9,10,34
782,38189740661,3,3,30
783,24338819108,133,627,1133
784,24338818928,83,625,1133
785,24338818988,139,623,1131
786,26416878909,522,11904,30335
787,38193735641,522,11904,30335
788,37482956184,14,1043,29817
789,26416725969,36,1914,27531
790,37482947174,36,1914,27531
791,38137811966,38,1172,25779
792,26416721929,79,1716,29254
793,38200291161,2,2,2
794,38175126092,2,3,10
795,26430626339,7,7,33
796,38151019326,10,13,28
797,37496075344,15,81,104
798,26430647279,2,2,2
799,38152843166,18,18,49
800,38209057791,18,18,49
801,38152840946,18,18,49
802,38209056841,1,1,32
803,37500179364,1,167,1301
804,38211385641,1,51,1378
805,26434889439,3,85,1507
806,37500241944,3,84,1506
807,26434909199,3,95,1498
808,38182471862,29,728,2056
809,38158621656,4,837,2018
810,38182470732,34,233,6040
811,26438101049,10,272,4807
812,38214576021,16,618,7484
813,24361875878,5,366,4707
814,38214574911,16,618,7484
815,26438093639,1,16,56
816,38214573641,7,16,56
817,26438089219,2,16,54
818,38214571831,7,16,56
819,26438086859,2,16,55
820,24361867658,1,4,53
821,26438084899,1,16,54
822,26438084949,2,16,55
823,38214348111,9,866,25593
824,38158345846,10,858,25803
825,38214349261,8,566,25482
826,38182211172,61,561,25641
827,37504830774,1,1,45
828,38216763151,153,625,1133
829,38216763241,133,626,1133
830,38187313762,2,2,2
831,38163246476,51,592,8525
832,37508514864,51,592,8525
833,37508434744,51,592,8525
834,38163625596,51,592,8525
835,38219197351,51,592,8525
836,38187490052,51,592,8525
837,38187454372,51,592,8525
838,38187399482,51,592,8525
839,38163365576,51,592,8525
840,26442664779,51,592,8525
841,38189787892,3,4,4
842,38221665971,3,4,4
843,38166297646,3,4,4
844,38222753411,1,1,1
845,26449712639,387,10514,30126
846,38170510976,106,5132,32055
847,38193844252,6,341,24096
848,37515188514,14,399,5589
849,37515187984,19,732,21563
850,38193842352,13,492,12769
851,37515187784,157,5179,30183
852,38193841392,26,9086,30336
853,38171706046,5,144,23798
854,38171745866,2,171,16870
855,38171734526,10,144,23804
856,26450938589,1,130,22032
857,35744802563,112,942,1526
858,37524644354,1,165,5004
859,38203935592,1,166,5003
860,38203928592,4,173,5000
861,37526154784,1,86,1557
862,26461062599,2,90,1726
863,38237584151,1,42,1816
864,38205363992,5,35,1855
865,38242225931,4,325,3116
866,38210270172,4,325,3116
867,38187398176,4,325,3116
868,38143544151,2,2,37
869,38214684162,4,4,6
870,24375140638,4,4,6
871,37535794554,4,4,6
872,37535830314,51,592,8525
873,26471889839,51,592,8525
874,24376436488,51,592,8525
875,38215684562,51,592,8525
876,38192136726,51,592,8525
877,38215620432,51,592,8525
878,38247572751,51,592,8525
879,38215422962,51,592,8525
880,37536415984,51,592,8525
881,38215327082,51,592,8525
882,37536295634,51,592,8525
883,24375688738,51,592,8525
884,38247000291,51,592,8525
885,26470960349,51,592,8525
886,38216583632,2,139,15793
887,38193885986,24,484,27184
888,24377360408,24,484,27184
889,38194187036,4,257,23098
890,38193895396,2,179,26669
891,38250022721,33,795,26727
892,38195434206,33,795,26727
893,38250018051,33,795,26727
894,38250013391,36,574,37575
895,37539179624,22,651,36394
896,38218282382,36,574,37575
897,38218267982,357,1726,25156
898,37539163684,12,961,27914
899,38218259852,12,961,27914
900,24378831338,7,300,6739
901,38250029981,7,300,6739
902,26488702079,50,2312,19803
903,24394159248,1,304,3099
904,38212285476,82,624,1133
905,38212285546,138,625,1133
906,38212285666,153,625,1133
907,26495032169,4,4,6
908,38239512882,2,2,8
909,24400302118,2,2,8
910,24400301618,1,1,4
911,38217583046,1,64,1915
912,37561591194,1,41,1806
913,37561620324,2,82,1726
914,38272399691,14,332,1962
915,26496251609,1,60,1463
916,37561678554,25,327,1893
917,24401493938,5,38,1898
918,24401500498,5,35,1864
919,38217668586,5,35,1870
920,24401522608,5,196,1713
921,37562962024,13,129,3689
922,38280817811,1,191,1389
923,38248593892,2,159,1668
924,38248600162,1,238,1721
925,38280840671,3,238,1721
926,38280849711,2,248,1718
927,38280859451,2,191,1720
928,38282219181,15,212,3414
929,24411271018,3,210,3445
930,38282217601,9,725,2156
931,24411269978,28,851,2107
932,38282216061,31,848,2058
933,38281728892,1,47,1618
934,37597280384,5,309,2067
935,24442721838,2,233,1189
936,38258598736,8,22,38
937,37597623854,8,22,38
938,37597623124,8,22,38
939,24444028368,8,22,38
940,24444026678,8,22,38
941,38314246041,8,22,38
942,38314245841,8,22,38
943,38314245621,8,22,38
944,38315120491,1,22,342
945,38286251282,18,5956,31963
946,38286242572,18,5956,31963
947,26544068129,9,466,27274
948,24457689648,4,4,33
949,24457688398,4,4,33
950,24457687148,4,4,33
951,24457686038,4,4,33
952,38329154671,32,32,32
953,38329154081,32,32,32
954,38329153521,32,32,32
955,38329152901,32,32,32
956,24459266438,49,1719,25271
957,24462255608,305,5196,28560
958,26558609139,2,1034,8464
959,38279650596,103,6975,20601
960,38304242942,74,118,8819
961,26560892059,74,118,8819
962,24465024098,74,118,8819
963,37621034824,74,118,8819
964,24464956778,74,118,8819
965,38335187401,74,118,8819
966,24464834828,74,118,8819
967,38279640866,74,118,8819
968,38279523796,74,118,8819
969,37620476724,74,118,8819
970,38279366256,74,118,8819
971,26560172009,74,118,8819
972,38334643121,74,118,8819
973,37620128334,74,118,8819
974,24464188828,74,118,8819
975,38303180632,74,118,8819
976,38335688581,81,617,1134
977,38335688551,142,626,1133
978,26563479149,3,50,396
979,38283423786,199,199,199
980,38283421316,199,199,199
981,38283422726,199,199,199
982,38283422526,199,199,199
983,38283420906,199,199,199
984,38308857092,32,32,32
985,38284527086,32,32,32
986,37626219644,32,32,32
987,37626219144,32,32,32
988,37626218614,32,32,32
989,38340078741,204,11835,30567
990,38341421791,32,32,32
991,38341416851,32,32,32
992,38341419661,32,32,32
993,38341419201,32,32,32
994,38341418611,32,32,32
995,38341421211,32,32,32
996,38341420481,32,32,32
997,38303016826,697,5114,24896
998,38356196021,74,118,8819
999,26584405719,74,118,8819
1000,38304558036,74,118,8819
1001,38328653392,74,118,8819
1002,38359203051,74,118,8819
1003,38304393486,74,118,8819
1004,24487817548,74,118,8819
1005,38328350632,74,118,8819
1006,38328298732,74,118,8819
1007,37644886954,74,118,8819
1008,24487555718,74,118,8819
1009,38328087212,74,118,8819
1010,38303877796,74,118,8819
1011,24484906618,74,118,8819
1012,24487412988,74,118,8819
